tweet_id,tweet,emo_label,emo_intense,type,pp_replaced,emoji_senti,emoti_senti,pp_pre_emoemo,pp_pre_emopunc
20075,My roommate talks and laughs in her sleep. It never fails to scare the shit out of me. 🙅🏽😳,fear,0.833,train,my roommate talks and laughs in her sleep . it never fails to scare the shit out of me . 🙅 🏽 😳,-0.008173913043478264,0.0,my roommate talks and laughs in her sleep . it never fails to scare the shit out of me . :person_gesturing_NO: :flushed_face:,my roommate talks and laughs in her sleep it never fails to scare the shit out of me person_gesturing_NO flushed_face
20076,I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 ,fear,0.833,train,i had a dream that i dropped my iphone $NUMBER$ and it broke t_t $HASHTAG$ $HASHTAG$,0.0,0.0,i had a dream that i dropped my iphone $NUMBER$ and it broke t_t $HASHTAG$ $HASHTAG$,i had a dream that i dropped my iphone $NUMBER$ and it broke t_t $HASHTAG$ $HASHTAG$
20077,I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking kill someone. Pray for me.,fear,0.82,train,i just deleted my save file trying to load it up . now i have to start . all . over . again . i am going to freaking kill someone . pray for me .,0.0,0.0,i just deleted my save file trying to load it up . now i have to start . all . over . again . i am going to freaking kill someone . pray for me .,i just deleted my save file trying to load it up now i have to start all over again i am going to freaking kill someone pray for me
20078,@RossKemp Omg that is just horrific. Something needs to be done. 😢,fear,0.82,train,omg that is just horrific . something needs to be done . 😢,0.00046153846153846196,0.0,omg that is just horrific . something needs to be done . :crying_face:,omg that is just horrific something needs to be done crying_face
20079,I'm getting so nervous for my first anatomy exam 😩,fear,0.812,train,i'm getting so nervous for my first anatomy exam 😩,-0.0368,0.0,i'm getting so nervous for my first anatomy exam :weary_face:,i m getting so nervous for my first anatomy exam weary_face
20080,@camilluddington the fact that YOURE nervous makes me want to crawl in a hole,fear,0.812,train,the fact that you are nervous makes me want to crawl in a hole,0.0,0.0,the fact that you are nervous makes me want to crawl in a hole,the fact that you are nervous makes me want to crawl in a hole
20081,mm nothing like a good old fashioned panic induced cry on your living room floor,fear,0.812,train,mm nothing like a good old fashioned panic induced cry on your living room floor,0.0,0.0,mm nothing like a good old fashioned panic induced cry on your living room floor,mm nothing like a good old fashioned panic induced cry on your living room floor
20082,r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!,fear,0.812,train,are you scared to present in front of the class ? severe anxiety ... what is that are you sad sometimes ? ? go get ur depression checked out imediately ! ! !,0.0,0.0,are you scared to present in front of the class ? severe anxiety ... what is that are you sad sometimes ? ? go get ur depression checked out imediately ! ! !,are you scared to present in front of the class ? severe anxiety what is that are you sad sometimes ? ? go get ur depression checked out imediately ! ! !
20083,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel ,fear,0.812,train,now this is getting out of hand . i'm freaked out by this death ... and i'm god ! ! $HASHTAG$,0.0,0.0,now this is getting out of hand . i'm freaked out by this death ... and i'm god ! ! $HASHTAG$,now this is getting out of hand i m freaked out by this death and i m god ! ! $HASHTAG$
20084,"In #Bangladesh war, #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps",fear,0.812,train,"in $HASHTAG$ war , $HASHTAG$ almost bombed us had $HASHTAG$ not been there . what strategy for $HASHTAG$ on $HASHTAG$ ? time ripe to crush $HASHTAG$ camps",0.0,0.0,"in $HASHTAG$ war , $HASHTAG$ almost bombed us had $HASHTAG$ not been there . what strategy for $HASHTAG$ on $HASHTAG$ ? time ripe to crush $HASHTAG$ camps","in $HASHTAG$ war , $HASHTAG$ almost bombed us had $HASHTAG$ not been there what strategy for $HASHTAG$ on $HASHTAG$ ? time ripe to crush $HASHTAG$ camps"
20085,I have another test tonight #nervous,fear,0.812,train,i have another test tonight $HASHTAG$,0.0,0.0,i have another test tonight $HASHTAG$,i have another test tonight $HASHTAG$
20086,"@gdimelow @TheDailyShow @NivenJ1 @jordanklepper These interviews scare the crap out of me. I never imagined so many dumb, dumb Americans.",fear,0.812,train,"these interviews scare the crap out of me . i never imagined so many dumb , dumb americans .",0.0,0.0,"these interviews scare the crap out of me . i never imagined so many dumb , dumb americans .","these interviews scare the crap out of me i never imagined so many dumb , dumb americans"
20087,Can't believe how nervous I feel tonight...who feels the same #mufc,fear,0.812,train,cannot believe how nervous i feel tonight ... who feels the same $HASHTAG$,0.0,0.0,cannot believe how nervous i feel tonight ... who feels the same $HASHTAG$,cannot believe how nervous i feel tonight who feels the same $HASHTAG$
20088,@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough,fear,0.812,train,was there a clown in your neighborhood ? $HASHTAG$ $HASHTAG$,0.0,0.0,was there a clown in your neighborhood ? $HASHTAG$ $HASHTAG$,was there a clown in your neighborhood ? $HASHTAG$ $HASHTAG$
20089,@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? #nightmare #creepy #EnoughIsEnough,fear,0.812,train,was there a clown in your neighborhood ? $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,was there a clown in your neighborhood ? $HASHTAG$ $HASHTAG$ $HASHTAG$,was there a clown in your neighborhood ? $HASHTAG$ $HASHTAG$ $HASHTAG$
20090,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone ",fear,0.812,train,"bloody hell pam , calm yourself down . but could have sworn something black & hairy just ran across the carpet , $HASHTAG$",0.0,0.0,"bloody hell pam , calm yourself down . but could have sworn something black & hairy just ran across the carpet , $HASHTAG$","bloody hell pam , calm yourself down but could have sworn something black hairy just ran across the carpet , $HASHTAG$"
20091,She was so posh it frightened me. I'm still scared.,fear,0.81,train,she was so posh it frightened me . i'm still scared .,0.0,0.0,she was so posh it frightened me . i'm still scared .,she was so posh it frightened me i m still scared
20092,"In wake of fresh #terror threat and sounding of alert in #Mumbai, praying for safety &amp; security of everybody in the city #Maharashtra #news",fear,0.8,train,"in wake of fresh $HASHTAG$ threat and sounding of alert in $HASHTAG$ , praying for safety & security of everybody in the city $HASHTAG$ $HASHTAG$",0.0,0.0,"in wake of fresh $HASHTAG$ threat and sounding of alert in $HASHTAG$ , praying for safety & security of everybody in the city $HASHTAG$ $HASHTAG$","in wake of fresh $HASHTAG$ threat and sounding of alert in $HASHTAG$ , praying for safety security of everybody in the city $HASHTAG$ $HASHTAG$"
20093,"Woke by #nightmare @ 3AM, couldn't sleep any more, so took a #UseAllTheHotWaterShower. Now I have time to read.",fear,0.8,train,"woke by $HASHTAG$ $MENTION$ $NUMBER$am , could not sleep any more , so took a $HASHTAG$ . now i have time to read .",0.0,0.0,"woke by $HASHTAG$ $MENTION$ $NUMBER$am , could not sleep any more , so took a $HASHTAG$ . now i have time to read .","woke by $HASHTAG$ $MENTION$ $NUMBER$am , could not sleep any more , so took a $HASHTAG$ now i have time to read"
20094, ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,fear,0.797,train, ughh i just want all this to be over .. it is like a nightmare ! can we all just get along ?,0.0,0.0,ughh i just want all this to be over .. it is like a nightmare ! can we all just get along ?,ughh i just want all this to be over it is like a nightmare ! can we all just get along ?
20095,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair,fear,0.792,train,i seem to alternate between ' sleep-full ' and sleepless nights . tonight is a sleepless one . 😕 $HASHTAG$ $HASHTAG$ $HASHTAG$,-0.01818181818181818,0.0,i seem to alternate between ' sleep-full ' and sleepless nights . tonight is a sleepless one . :confused_face: $HASHTAG$ $HASHTAG$ $HASHTAG$,i seem to alternate between sleep full and sleepless nights tonight is a sleepless one confused_face $HASHTAG$ $HASHTAG$ $HASHTAG$
20096,Jimmy Carr makes me want to cry and cry *shiver* ,fear,0.792,train,jimmy carr makes me want to cry and cry * shiver *,0.0,0.0,jimmy carr makes me want to cry and cry * shiver *,jimmy carr makes me want to cry and cry shiver
20097,in my dream....They were trying to steal my kidney!!! #nightmare #blackmarket #whydidiwatchthat,fear,0.792,train,in my dream ... they were trying to steal my kidney ! ! ! $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,in my dream ... they were trying to steal my kidney ! ! ! $HASHTAG$ $HASHTAG$ $HASHTAG$,in my dream they were trying to steal my kidney ! ! ! $HASHTAG$ $HASHTAG$ $HASHTAG$
20098,Jimmy Carr makes me want to cry and cry *shiver* #awful,fear,0.792,train,jimmy carr makes me want to cry and cry * shiver * $HASHTAG$,0.0,0.0,jimmy carr makes me want to cry and cry * shiver * $HASHTAG$,jimmy carr makes me want to cry and cry shiver $HASHTAG$
20099,Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - #awful 😖👺🙅,fear,0.792,train,being forced into a fake hug by someone who didn ’ t flinch to get litigious with you in the past - $HASHTAG$ 😖 👺 🙅,-0.022038461538461538,0.0,being forced into a fake hug by someone who didn t flinch to get litigious with you in the past - $HASHTAG$ :confounded_face: :goblin: :person_gesturing_NO:,being forced into a fake hug by someone who didn t flinch to get litigious with you in the past $HASHTAG$ confounded_face goblin person_gesturing_NO
20100,And it pisses me off more they killed people who surrendered. Hands up and all. If hands visible you shouldn't be fearing for your life,fear,0.792,train,and it pisses me off more they killed people who surrendered . hands up and all . if hands visible you should not be fearing for your life,0.0,0.0,and it pisses me off more they killed people who surrendered . hands up and all . if hands visible you should not be fearing for your life,and it pisses me off more they killed people who surrendered hands up and all if hands visible you should not be fearing for your life
20101,Andrew's hands start shaking and he says 'I hope I die.. like right now',fear,0.792,train,andrew's hands start shaking and he says ' i hope i die .. like right now ',0.0,0.0,andrew's hands start shaking and he says ' i hope i die .. like right now ',andrew s hands start shaking and he says i hope i die like right now
20102,I dread this drive every Wednesday 😩,fear,0.792,train,i dread this drive every wednesday 😩,-0.05257142857142857,0.0,i dread this drive every wednesday :weary_face:,i dread this drive every wednesday weary_face
20103,"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg",fear,0.792,train,"a country that gave safe house to $HASHTAG$ bin $HASHTAG$ is dangerous if not contained . $HASHTAG$ is a $HASHTAG$ heaven , declare so",0.0,0.0,"a country that gave safe house to $HASHTAG$ bin $HASHTAG$ is dangerous if not contained . $HASHTAG$ is a $HASHTAG$ heaven , declare so","a country that gave safe house to $HASHTAG$ bin $HASHTAG$ is dangerous if not contained $HASHTAG$ is a $HASHTAG$ heaven , declare so"
20104,Maybe @SamHeughan can send me good luck on my job interview tomorrow. #nervous 😳,fear,0.792,train,maybe can send me good luck on my job interview tomorrow . $HASHTAG$ 😳,0.0012857142857142828,0.0,maybe can send me good luck on my job interview tomorrow . $HASHTAG$ :flushed_face:,maybe can send me good luck on my job interview tomorrow $HASHTAG$ flushed_face
20105,@alivitali that's what I'm afraid of!,fear,0.792,train,that is what i'm afraid of !,0.0,0.0,that is what i'm afraid of !,that is what i m afraid of !
20106,So not pumped for this interview #nervous,fear,0.792,train,so not pumped for this interview $HASHTAG$,0.0,0.0,so not pumped for this interview $HASHTAG$,so not pumped for this interview $HASHTAG$
20107,An @amityaffliction kind of drive home from work today #nightmare #dailyfeels,fear,0.792,train,an kind of drive home from work today $HASHTAG$ $HASHTAG$,0.0,0.0,an kind of drive home from work today $HASHTAG$ $HASHTAG$,an kind of drive home from work today $HASHTAG$ $HASHTAG$
20108,I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion,fear,0.792,train,i'm scared that my coworkers are going to submit me to one of those ' wardrobe makeover ' shows . $HASHTAG$ $HASHTAG$,0.0,0.0,i'm scared that my coworkers are going to submit me to one of those ' wardrobe makeover ' shows . $HASHTAG$ $HASHTAG$,i m scared that my coworkers are going to submit me to one of those wardrobe makeover shows $HASHTAG$ $HASHTAG$
